Date,Open,High,Low,Close,Adj Close,Volume
2000-08-14,16109.950195,16409.130859,16055.070313,16280.490234,16280.490234,0
2000-08-21,16249.940430,16926.220703,15945.919922,16911.330078,16911.330078,0
2000-08-28,16895.550781,17210.800781,16700.359375,16739.779297,16739.779297,0
2000-09-04,16764.330078,16883.310547,16239.259766,16501.550781,16501.550781,0
2000-09-11,16467.689453,16477.529297,15885.320313,16213.280273,16213.280273,0
2000-09-18,16174.919922,16523.269531,15774.719727,15818.250000,15818.250000,0
2000-09-25,15850.559570,16144.190430,15621.879883,15747.259766,15747.259766,0
2000-10-02,15735.709961,16192.780273,15514.040039,15994.240234,15994.240234,0
2000-10-09,15958.120117,15958.120117,15101.639648,15330.309570,15330.309570,0
2000-10-16,15366.809570,15688.169922,14707.879883,15198.730469,15198.730469,0
2000-10-23,15197.929688,15229.459961,14577.200195,14582.200195,14582.200195,0
2000-10-30,14607.019531,14961.690430,14333.160156,14837.780273,14837.780273,0
2000-11-06,14904.290039,15602.389648,14873.519531,14988.540039,14988.540039,0
2000-11-13,14824.709961,14958.330078,14420.360352,14544.299805,14544.299805,0
2000-11-20,14510.389648,14577.730469,14172.639648,14315.349609,14315.349609,0
2000-11-27,14422.250000,14984.370117,14385.160156,14835.330078,14835.330078,0
2000-12-04,14922.669922,15109.639648,14622.830078,14696.509766,14696.509766,0
2000-12-11,14775.929688,15273.400391,14552.290039,14552.290039,14552.290039,0
2000-12-18,14462.349609,14566.209961,13182.509766,13427.080078,13427.080078,0
2000-12-25,13597.570313,14019.730469,13597.570313,13785.690430,13785.690430,0
2001-01-01,13898.089844,13990.570313,13667.679688,13867.610352,13867.610352,0
2001-01-08,13732.849609,13732.849609,13123.809570,13347.740234,13347.740234,0
2001-01-15,13450.280273,14186.620117,13441.519531,13989.120117,13989.120117,0
2001-01-22,14010.070313,14060.230469,13626.049805,13696.059570,13696.059570,0
2001-01-29,13724.259766,13910.709961,13667.929688,13703.629883,13703.629883,0
2001-02-05,13588.639648,13588.639648,12966.830078,13422.830078,13422.830078,0
2001-02-12,13431.719727,13461.110352,13119.339844,13175.490234,13175.490234,0
2001-02-19,13060.200195,13272.809570,12861.330078,13246.000000,13246.000000,0
2001-02-26,13255.290039,13315.860352,12261.799805,12261.799805,12261.799805,0
2001-03-05,12285.459961,12824.190430,12133.900391,12627.900391,12627.900391,0
2001-03-12,12509.669922,12509.669922,11433.879883,12232.980469,12232.980469,0
2001-03-19,12183.980469,13242.719727,12100.969727,13214.540039,13214.540039,0
2001-03-26,13309.719727,13867.580078,12992.450195,12999.700195,12999.700195,0
2001-04-02,13057.650391,13674.580078,12781.339844,13383.759766,13383.759766,0
2001-04-09,13304.360352,13578.639648,12579.559570,13385.719727,13385.719727,0
2001-04-16,13338.919922,14099.490234,13019.599609,13765.669922,13765.669922,0
2001-04-23,13837.190430,14084.549805,13403.269531,13934.320313,13934.320313,0
2001-04-30,14096.320313,14444.839844,14096.320313,14421.639648,14421.639648,0
2001-05-07,14384.139648,14556.110352,13957.809570,14043.919922,14043.919922,0
2001-05-14,14041.790039,14103.059570,13694.269531,13877.769531,13877.769531,0
2001-05-21,13938.780273,14345.419922,13758.660156,13765.919922,13765.919922,0
2001-05-28,13732.099609,13836.400391,13216.570313,13261.839844,13261.839844,0
2001-06-04,13294.209961,13510.700195,12984.070313,13430.219727,13430.219727,0
2001-06-11,13413.099609,13447.389648,12578.780273,12790.379883,12790.379883,0
2001-06-18,12766.379883,13079.110352,12511.660156,13044.610352,13044.610352,0
2001-06-25,13052.959961,13073.490234,12567.259766,12969.049805,12969.049805,0
2001-07-02,12929.660156,12929.660156,12289.610352,12306.080078,12306.080078,0
2001-07-09,12191.309570,12444.559570,12005.110352,12355.150391,12355.150391,0
2001-07-16,12408.389648,12408.389648,11847.730469,11908.389648,11908.389648,0
2001-07-23,11902.230469,12054.299805,11531.679688,11798.080078,11798.080078,0
2001-07-30,11846.000000,12407.370117,11539.160156,12241.969727,12241.969727,0
2001-08-06,12170.110352,12388.610352,11683.219727,11735.059570,11735.059570,0
2001-08-13,11697.120117,11936.750000,11412.360352,11445.540039,11445.540039,0
2001-08-20,11347.240234,11504.059570,11075.419922,11166.309570,11166.309570,0
2001-08-27,11273.959961,11366.179688,10684.160156,10713.509766,10713.509766,0
2001-09-03,10729.599609,10812.889648,10325.830078,10516.790039,10516.790039,0
2001-09-10,10395.099609,10457.089844,9476.870117,10008.889648,10008.889648,0
2001-09-17,9881.059570,10061.099609,9382.950195,9554.990234,9554.990234,0
2001-09-24,9637.599609,9933.690430,9551.730469,9774.679688,9774.679688,0
2001-10-01,9766.750000,10261.860352,9604.089844,10205.870117,10205.870117,0
2001-10-08,10143.389648,10632.349609,9934.000000,10632.349609,10632.349609,0
2001-10-15,10545.250000,10790.030273,10412.250000,10538.790039,10538.790039,0
2001-10-22,10529.230469,11052.009766,10516.589844,10795.160156,10795.160156,0
2001-10-29,10779.190430,10798.080078,10318.169922,10383.780273,10383.780273,0
2001-11-05,10427.349609,10633.719727,10213.009766,10215.709961,10215.709961,0
2001-11-12,10225.589844,10850.480469,9955.089844,10649.089844,10649.089844,0
2001-11-19,10643.330078,10849.190430,10490.599609,10696.820313,10696.820313,0
2001-11-26,10797.120117,11186.750000,10512.660156,10697.440430,10697.440430,0
2001-12-03,10694.650391,11052.509766,10326.519531,10796.889648,10796.889648,0
2001-12-10,10736.120117,10821.129883,10379.589844,10511.650391,10511.650391,0
2001-12-17,10482.400391,10582.070313,10253.719727,10335.450195,10335.450195,0
2001-12-24,10359.219727,10571.750000,10170.900391,10542.620117,10542.620117,0
2001-12-31,10631.000000,10871.490234,10617.080078,10871.490234,10871.490234,0
2002-01-07,10803.450195,10979.919922,10441.589844,10441.589844,10441.589844,0
2002-01-14,10359.440430,10359.440430,10074.450195,10293.320313,10293.320313,0
2002-01-21,10252.429688,10393.559570,10012.799805,10144.139648,10144.139648,0
2002-01-28,10190.280273,10303.740234,9735.049805,9791.429688,9791.429688,0
2002-02-04,9808.820313,9808.820313,9420.849609,9686.059570,9686.059570,0
2002-02-11,9816.959961,10235.379883,9816.959961,10048.099609,10048.099609,0
2002-02-18,10021.549805,10418.639648,9773.950195,10356.780273,10356.780273,0
2002-02-25,10394.730469,10813.450195,10183.519531,10812.000000,10812.000000,0
2002-03-04,10942.500000,12010.250000,10941.360352,11885.790039,11885.790039,0
2002-03-11,11941.919922,12034.040039,11347.250000,11648.009766,11648.009766,0
2002-03-18,11745.809570,11833.969727,11326.219727,11345.080078,11345.080078,0
2002-03-25,11339.059570,11524.230469,11024.940430,11024.940430,11024.940430,0
2002-04-01,11106.070313,11537.129883,11007.629883,11335.490234,11335.490234,0
2002-04-08,11321.280273,11430.030273,10896.120117,10962.980469,10962.980469,0
2002-04-15,11013.669922,11635.980469,10941.809570,11512.009766,11512.009766,0
2002-04-22,11555.080078,11812.990234,11464.589844,11541.389648,11541.389648,0
2002-04-29,11532.570313,11609.690430,11440.660156,11551.009766,11551.009766,0
2002-05-06,11500.129883,11727.519531,11250.860352,11531.110352,11531.110352,0
2002-05-13,11473.929688,11926.900391,11309.480469,11847.320313,11847.320313,0
2002-05-20,11887.799805,12023.419922,11765.209961,11976.280273,11976.280273,0
2002-05-27,11975.330078,12081.429688,11680.580078,11763.700195,11763.700195,0
2002-06-03,11804.040039,11905.160156,11365.610352,11438.530273,11438.530273,0
2002-06-10,11470.919922,11522.040039,10911.070313,10920.629883,10920.629883,279600000
2002-06-17,10858.049805,10888.040039,10325.549805,10354.349609,10354.349609,268500000
2002-06-24,10255.990234,10621.839844,10060.719727,10621.839844,10621.839844,247600000
2002-07-01,10655.000000,10885.830078,10371.259766,10826.089844,10826.089844,247800000
2002-07-08,10969.209961,11050.690430,10457.070313,10601.450195,10601.450195,247400000
2002-07-15,10548.209961,10548.209961,10113.610352,10202.360352,10202.360352,235500000
2002-07-22,10076.299805,10295.709961,9547.849609,9591.030273,9591.030273,257500000
2002-07-29,9654.129883,10013.990234,9633.830078,9709.660156,9709.660156,255600000
2002-08-05,9637.309570,10043.299805,9439.410156,9999.790039,9999.790039,273300000
2002-08-12,9931.820313,9931.820313,9618.870117,9788.129883,9788.129883,178000000
2002-08-19,9773.379883,9979.879883,9499.509766,9867.450195,9867.450195,228600000
2002-08-26,9811.839844,10162.299805,9524.780273,9619.299805,9619.299805,204200000
2002-09-02,9564.900391,9565.080078,8969.259766,9129.070313,9129.070313,248900000
2002-09-09,9221.500000,9455.849609,9156.790039,9241.929688,9241.929688,279300000
2002-09-16,9349.379883,9884.599609,9257.860352,9481.080078,9481.080078,234200000
2002-09-23,9396.419922,9572.370117,9106.450195,9530.440430,9530.440430,198100000
2002-09-30,9421.250000,9470.709961,8860.650391,9027.549805,9027.549805,246200000
2002-10-07,8920.740234,8920.740234,8197.219727,8529.610352,8529.610352,287700000
2002-10-14,8641.660156,9134.799805,8641.660156,9086.129883,9086.129883,179000000
2002-10-21,9108.509766,9116.519531,8499.490234,8726.290039,8726.290039,217400000
2002-10-28,8680.059570,8842.780273,8557.929688,8685.719727,8685.719727,210000000
2002-11-04,8790.660156,9100.679688,8657.179688,8690.769531,8690.769531,204000000
2002-11-11,8619.740234,8619.740234,8303.389648,8503.589844,8503.589844,247500000
2002-11-18,8477.660156,8819.599609,8246.530273,8772.559570,8772.559570,330300000
2002-11-25,8818.400391,9294.099609,8749.879883,9215.559570,9215.559570,295700000
2002-12-02,9208.610352,9320.110352,8805.040039,8863.259766,8863.259766,252500000
2002-12-09,8836.679688,8942.209961,8496.290039,8516.070313,8516.070313,264100000
2002-12-16,8499.089844,8583.679688,8256.519531,8406.879883,8406.879883,232300000
2002-12-23,8434.259766,8714.049805,8389.490234,8714.049805,8714.049805,145800000
2002-12-30,8617.650391,8617.650391,8543.700195,8578.950195,8578.950195,16800000
2003-01-06,8669.889648,8829.059570,8378.179688,8470.450195,8470.450195,198400000
2003-01-13,8512.820313,8732.849609,8451.700195,8690.250000,8690.250000,230100000
2003-01-20,8639.040039,8825.669922,8495.000000,8731.650391,8731.650391,355500000
2003-01-27,8656.500000,8690.129883,8237.030273,8339.940430,8339.940430,267300000
2003-02-03,8285.549805,8595.230469,8253.759766,8448.160156,8448.160156,252500000
2003-02-10,8427.299805,8771.629883,8427.299805,8701.919922,8701.919922,229100000
2003-02-17,8765.690430,8821.309570,8506.830078,8513.540039,8513.540039,268000000
2003-02-24,8503.980469,8606.580078,8266.969727,8363.040039,8363.040039,227900000
2003-03-03,8397.150391,8509.429688,8144.120117,8144.120117,8144.120117,266100000
2003-03-10,8097.270020,8112.870117,7862.430176,8002.689941,8002.689941,317000000
2003-03-17,8010.390137,8287.089844,7824.819824,8195.049805,8195.049805,200300000
2003-03-24,8300.320313,8451.049805,8231.950195,8280.160156,8280.160156,233200000
2003-03-31,8240.099609,8240.099609,7866.669922,8074.120117,8074.120117,256200000
2003-04-07,8123.939941,8249.980469,7807.990234,7816.490234,7816.490234,275800000
2003-04-14,7830.939941,7934.689941,7693.459961,7874.509766,7874.509766,284900000
2003-04-21,7889.419922,7996.540039,7660.620117,7699.500000,7699.500000,252800000
2003-04-28,7679.109863,7907.189941,7603.759766,7907.189941,7907.189941,218500000
2003-05-05,7995.490234,8156.000000,7995.490234,8152.160156,8152.160156,237600000
2003-05-12,8193.730469,8339.070313,8080.529785,8117.290039,8117.290039,298900000
2003-05-19,8091.390137,8219.870117,7962.370117,8184.759766,8184.759766,307500000
2003-05-26,8192.120117,8461.730469,8106.899902,8424.509766,8424.509766,281500000
2003-06-02,8490.219727,8814.040039,8488.889648,8785.870117,8785.870117,391800000
2003-06-09,8790.030273,9020.889648,8716.620117,8980.639648,8980.639648,466900000
2003-06-16,8923.790039,9188.950195,8809.469727,9120.389648,9120.389648,357200000
2003-06-23,9112.559570,9172.530273,8846.750000,9104.059570,9104.059570,404200000
2003-06-30,9119.589844,9896.639648,9076.620117,9547.730469,9547.730469,555300000
2003-07-07,9589.190430,10070.110352,9589.190430,9635.349609,9635.349609,500400000
2003-07-14,9713.959961,9909.650391,9460.280273,9527.730469,9527.730469,350700000
2003-07-21,9501.589844,9718.379883,9406.490234,9648.009766,9648.009766,288600000
2003-07-28,9750.200195,9932.179688,9507.389648,9611.669922,9611.669922,377200000
2003-08-04,9538.940430,9538.940430,9224.049805,9327.530273,9327.530273,345700000
2003-08-11,9349.049805,10038.089844,9332.469727,9863.469727,9863.469727,379300000
2003-08-18,9933.549805,10378.129883,9933.549805,10281.169922,10281.169922,509500000
2003-08-25,10264.610352,10415.530273,10171.169922,10343.549805,10343.549805,421100000
2003-09-01,10399.530273,10813.589844,10381.980469,10650.769531,10650.769531,461600000
2003-09-08,10584.360352,10938.299805,10540.280273,10712.809570,10712.809570,442000000
2003-09-15,10786.330078,11160.190430,10758.330078,10938.419922,10938.419922,411900000
2003-09-22,10858.089844,10858.089844,10213.750000,10318.440430,10318.440430,395400000
2003-09-29,10303.259766,10726.919922,10148.360352,10709.290039,10709.290039,431100000
2003-10-06,10813.559570,10905.190430,10485.599609,10786.040039,10786.040039,418100000
2003-10-13,10873.299805,11112.290039,10831.759766,11037.889648,11037.889648,414200000
2003-10-20,10988.480469,11238.629883,10186.769531,10335.700195,10335.700195,474800000
2003-10-27,10360.860352,10791.750000,10349.759766,10559.589844,10559.589844,341000000
2003-11-03,10693.660156,10869.349609,10479.250000,10628.980469,10628.980469,312700000
2003-11-10,10592.349609,10617.980469,10112.099609,10167.059570,10167.059570,367700000
2003-11-17,10077.879883,10077.879883,9614.599609,9852.830078,9852.830078,370900000
2003-11-24,9976.129883,10173.599609,9959.509766,10100.570313,10100.570313,221800000
2003-12-01,10006.129883,10552.349609,9911.919922,10373.459961,10373.459961,319900000
2003-12-08,10281.250000,10293.740234,9859.000000,10169.660156,10169.660156,337300000
2003-12-15,10308.339844,10490.769531,10058.339844,10284.540039,10284.540039,316100000
2003-12-22,10248.809570,10417.410156,10248.620117,10417.410156,10417.410156,209000000
2003-12-29,10454.690430,10681.280273,10454.690430,10676.639648,10676.639648,91700000
2004-01-05,10787.830078,11008.559570,10710.299805,10965.049805,10965.049805,361000000
2004-01-12,10965.610352,10965.610352,10665.150391,10857.200195,10857.200195,327800000
2004-01-19,10937.459961,11193.639648,10916.990234,11069.009766,11069.009766,415100000
2004-01-26,11004.440430,11075.299805,10666.549805,10783.610352,10783.610352,332300000
2004-02-02,10784.929688,10861.969727,10374.900391,10460.919922,10460.919922,356000000
2004-02-09,10533.400391,10595.940430,10299.429688,10557.690430,10557.690430,268800000
2004-02-16,10566.019531,10813.059570,10529.259766,10720.690430,10720.690430,334900000
2004-02-23,10745.049805,11069.280273,10617.860352,11041.919922,11041.919922,322400000
2004-03-01,11112.679688,11537.290039,11096.679688,11537.290039,11537.290039,592900000
2004-03-08,11578.019531,11643.370117,11045.940430,11162.750000,11162.750000,605600000
2004-03-15,11284.349609,11647.709961,11236.349609,11418.509766,11418.509766,483400000
2004-03-22,11332.240234,11782.179688,11071.660156,11770.650391,11770.650391,521700000
2004-03-29,11775.459961,11869.000000,11592.830078,11815.950195,11815.950195,414600000
2004-04-05,11949.309570,12119.309570,11862.339844,11897.509766,11897.509766,582400000
2004-04-12,11926.480469,12189.980469,11690.240234,11824.559570,11824.559570,676700000
2004-04-19,11854.639648,12120.660156,11623.650391,12120.660156,12120.660156,557500000
2004-04-26,12135.309570,12195.660156,11652.169922,11761.790039,11761.790039,424700000
2004-05-03,11777.440430,11785.259766,11438.820313,11438.820313,11438.820313,195300000
2004-05-10,11384.030273,11392.790039,10739.490234,10849.629883,10849.629883,564300000
2004-05-17,10790.790039,11076.429688,10489.839844,11070.250000,11070.250000,472300000
2004-05-24,11094.709961,11345.400391,10927.440430,11309.570313,11309.570313,388200000
2004-05-31,11288.790039,11358.509766,10963.559570,11128.049805,11128.049805,387900000
2004-06-07,11212.639648,11637.730469,11212.639648,11526.820313,11526.820313,447800000
2004-06-14,11495.799805,11673.480469,11310.160156,11382.080078,11382.080078,342100000
2004-06-21,11474.389648,11780.400391,11472.080078,11780.400391,11780.400391,383800000
2004-06-28,11801.879883,11988.120117,11693.000000,11721.490234,11721.490234,341400000
2004-07-05,11622.849609,11648.849609,11251.349609,11423.530273,11423.530273,309300000
2004-07-12,11532.639648,11664.000000,11243.280273,11436.000000,11436.000000,375100000
2004-07-19,11318.139648,11433.860352,11170.540039,11187.330078,11187.330078,238100000
2004-07-26,11099.870117,11325.990234,11018.790039,11325.780273,11325.780273,328400000
2004-08-02,11274.450195,11279.709961,10888.780273,10972.570313,10972.570313,365700000
2004-08-09,10827.599609,11091.639648,10737.419922,10757.200195,10757.200195,323700000
2004-08-16,10728.980469,10938.940430,10545.889648,10889.139648,10889.139648,294800000
2004-08-23,10961.910156,11225.950195,10897.110352,11209.589844,11209.589844,370500000
2004-08-30,11181.299805,11226.299805,11013.360352,11022.490234,11022.490234,330200000
2004-09-06,11086.690430,11357.849609,10960.030273,11083.230469,11083.230469,546600000
2004-09-13,11139.969727,11352.419922,11046.099609,11082.490234,11082.490234,426900000
2004-09-20,11148.209961,11151.110352,10826.400391,10895.160156,10895.160156,227200000
2004-09-27,10863.349609,10987.179688,10737.780273,10985.169922,10985.169922,347300000
2004-10-04,11111.450195,11410.400391,11105.000000,11349.349609,11349.349609,425900000
2004-10-11,11295.049805,11320.790039,10913.209961,10982.950195,10982.950195,320700000
2004-10-18,11022.110352,11106.820313,10753.070313,10857.129883,10857.129883,369700000
2004-10-25,10718.929688,10895.089844,10575.230469,10771.419922,10771.419922,387700000
2004-11-01,10731.019531,11089.599609,10690.950195,11061.769531,11061.769531,299300000
2004-11-08,11095.500000,11096.450195,10841.429688,11019.980469,11019.980469,334500000
2004-11-15,11079.169922,11268.809570,11062.730469,11082.839844,11082.839844,368100000
2004-11-22,10956.410156,10956.410156,10769.519531,10833.750000,10833.750000,257100000
2004-11-29,10844.360352,11107.099609,10721.589844,11074.889648,11074.889648,349900000
2004-12-06,11021.160156,11026.860352,10730.379883,10756.799805,10756.799805,419600000
2004-12-13,10825.059570,11130.820313,10785.589844,11078.320313,11078.320313,330700000
2004-12-20,11073.549805,11369.980469,11036.799805,11365.480469,11365.480469,278300000
2004-12-27,11374.519531,11500.950195,11314.400391,11488.759766,11488.759766,200900000
2005-01-03,11458.269531,11547.019531,11372.209961,11433.240234,11433.240234,277900000
2005-01-10,11495.459961,11580.690430,11320.490234,11438.389648,11438.389648,353500000
2005-01-17,11475.200195,11535.860352,11222.240234,11238.370117,11238.370117,457500000
2005-01-24,11213.030273,11390.089844,11212.629883,11320.580078,11320.580078,439100000
2005-01-31,11296.990234,11467.500000,11266.089844,11360.400391,11360.400391,487800000
2005-02-07,11393.040039,11553.730469,11381.780273,11553.559570,11553.559570,401600000
2005-02-14,11644.400391,11684.910156,11562.929688,11660.120117,11660.120117,416900000
2005-02-21,11682.190430,11690.490234,11452.419922,11658.250000,11658.250000,354400000
2005-02-28,11742.009766,11881.980469,11704.320313,11873.049805,11873.049805,494600000
2005-03-07,11935.799805,11975.459961,11838.019531,11923.889648,11923.889648,573300000
2005-03-14,11947.290039,11955.290039,11754.980469,11879.809570,11879.809570,410700000
2005-03-21,11867.339844,11889.129883,11681.160156,11761.099609,11761.099609,338200000
2005-03-28,11709.790039,11816.719727,11506.849609,11723.629883,11723.629883,388000000
2005-04-04,11666.309570,11911.900391,11652.660156,11874.750000,11874.750000,406100000
2005-04-11,11847.919922,11847.919922,11343.730469,11370.690430,11370.690430,377000000
2005-04-18,11223.650391,11223.650391,10770.580078,11045.950195,11045.950195,500800000
2005-04-25,11064.950195,11114.450195,10892.709961,11008.900391,11008.900391,311700000
2005-05-02,10954.209961,11192.169922,10913.969727,11192.169922,11192.169922,135200000
2005-05-09,11199.099609,11211.360352,11017.790039,11049.110352,11049.110352,387700000
2005-05-16,11045.290039,11110.450195,10788.589844,11037.290039,11037.290039,390300000
2005-05-23,11073.009766,11199.230469,10978.849609,11192.330078,11192.330078,373800000
2005-05-30,11201.320313,11374.690430,11197.790039,11300.049805,11300.049805,384800000
2005-06-06,11232.650391,11331.370117,11148.360352,11304.230469,11304.230469,405400000
2005-06-13,11308.650391,11514.030273,11299.780273,11514.030273,11514.030273,395100000
2005-06-20,11539.179688,11576.750000,11445.429688,11537.030273,11537.030273,334900000
2005-06-27,11445.639648,11663.660156,11378.990234,11630.129883,11630.129883,328400000
2005-07-04,11664.219727,11676.200195,11563.839844,11565.990234,11565.990234,354000000
2005-07-11,11676.969727,11828.309570,11659.650391,11758.679688,11758.679688,326100000
2005-07-18,11761.610352,11867.230469,11650.370117,11695.049805,11695.049805,306400000
2005-07-25,11721.700195,11913.500000,11718.660156,11899.599609,11899.599609,373900000
2005-08-01,11907.419922,12009.559570,11724.610352,11766.480469,11766.480469,446900000
2005-08-08,11670.709961,12324.429688,11614.709961,12261.679688,12261.679688,541400000
2005-08-15,12254.530273,12369.740234,12219.519531,12291.730469,12291.730469,546000000
2005-08-22,12330.700195,12612.160156,12330.700195,12439.480469,12439.480469,535600000
2005-08-29,12386.759766,12600.000000,12274.809570,12600.000000,12600.000000,475400000
2005-09-05,12616.299805,12730.209961,12498.400391,12692.040039,12692.040039,674500000
2005-09-12,12841.019531,12992.990234,12806.709961,12958.679688,12958.679688,699800000
2005-09-19,12991.629883,13235.419922,12991.629883,13159.360352,13159.360352,593600000
2005-09-26,13229.269531,13678.440430,13229.269531,13574.299805,13574.299805,1103300000
2005-10-03,13566.200195,13783.599609,13221.330078,13227.740234,13227.740234,929200000
2005-10-10,13280.330078,13704.089844,13241.839844,13420.540039,13420.540039,643900000
2005-10-17,13486.179688,13510.629883,12996.290039,13199.950195,13199.950195,799500000
2005-10-24,13232.410156,13501.240234,13083.040039,13346.540039,13346.540039,732400000
2005-10-31,13459.990234,14099.490234,13456.070313,14075.959961,14075.959961,760600000
2005-11-07,14084.110352,14206.139648,13951.400391,14155.059570,14155.059570,1100900000
2005-11-14,14218.719727,14633.349609,14015.620117,14623.120117,14623.120117,829300000
2005-11-21,14719.280273,14866.990234,14590.559570,14784.290039,14784.290039,557900000
2005-11-28,14847.580078,15421.599609,14821.750000,15421.599609,15421.599609,760800000
2005-12-05,15413.519531,15572.719727,15117.150391,15404.049805,15404.049805,986700000
2005-12-12,15549.650391,15885.519531,15095.559570,15173.070313,15173.070313,953400000
2005-12-19,15252.150391,16010.169922,15196.000000,15941.370117,15941.370117,516800000
2005-12-26,16027.660156,16445.560547,15911.230469,16111.429688,16111.429688,420000000
2006-01-02,16294.650391,16479.550781,16250.759766,16428.210938,16428.210938,429200000
2006-01-09,16487.050781,16490.269531,16005.240234,16454.949219,16454.949219,568000000
2006-01-16,16360.040039,16387.630859,15059.519531,15696.690430,15696.690430,714500000
2006-01-23,15497.610352,16460.679688,15312.709961,16460.679688,16460.679688,622300000
2006-01-30,16615.910156,16754.599609,16480.089844,16659.640625,16659.640625,790400000
2006-02-06,16736.230469,16777.369141,16090.929688,16257.830078,16257.830078,717100000
2006-02-13,16191.929688,16312.740234,15691.860352,15713.450195,15713.450195,654000000
2006-02-20,15620.580078,16118.110352,15389.580078,16101.910156,16101.910156,645400000
2006-02-27,16156.150391,16290.150391,15658.639648,15663.339844,15663.339844,675700000
2006-03-06,15668.629883,16264.889648,15553.139648,16115.629883,16115.629883,610900000
2006-03-13,16264.589844,16410.289063,16032.549805,16339.730469,16339.730469,467000000
2006-03-20,16299.349609,16667.130859,16299.349609,16560.869141,16560.869141,404600000
2006-03-27,16599.919922,17125.640625,16463.949219,17059.660156,17059.660156,538400000
2006-04-03,17127.609375,17563.369141,17105.500000,17563.369141,17563.369141,600200000
2006-04-10,17455.029297,17489.609375,17068.960938,17233.820313,17233.820313,523700000
2006-04-17,17233.730469,17479.730469,16945.300781,17403.960938,17403.960938,486400000
2006-04-24,17245.619141,17245.619141,16750.500000,16906.230469,16906.230469,535200000
2006-05-01,16929.830078,17188.539063,16868.689453,17153.769531,17153.769531,168900000
2006-05-08,17334.189453,17375.250000,16422.490234,16601.779297,16601.779297,607000000
2006-05-15,16395.880859,16596.480469,15914.389648,16155.450195,16155.450195,657800000
2006-05-22,16254.559570,16268.509766,15508.509766,15970.759766,15970.759766,606300000
2006-05-29,16111.540039,16111.540039,15266.969727,15789.309570,15789.309570,541300000
2006-06-05,15719.309570,15784.950195,14389.309570,14750.839844,14750.839844,698800000
2006-06-12,14685.459961,14976.669922,14045.530273,14879.339844,14879.339844,623300000
2006-06-19,14815.860352,15138.469727,14482.959961,15124.040039,15124.040039,480200000
2006-06-26,15080.230469,15521.219727,14824.799805,15505.179688,15505.179688,480300000
2006-07-03,15573.349609,15710.389648,15276.150391,15307.610352,15307.610352,468200000
2006-07-10,15149.910156,15555.429688,14815.900391,14845.240234,14845.240234,550800000
2006-07-17,14714.179688,14962.129883,14437.240234,14821.259766,14821.259766,442400000
2006-07-24,14700.580078,15351.790039,14560.669922,15342.870117,15342.870117,514900000
2006-07-31,15462.389648,15580.910156,15287.809570,15499.179688,15499.179688,474100000
2006-08-07,15494.469727,15690.860352,15154.059570,15565.019531,15565.019531,510100000
2006-08-14,15550.959961,16204.599609,15549.669922,16105.980469,16105.980469,571900000
